zuj,orp,cnt,x,y,name
599042,3112,178,1122054.310393258,738972.3431460675,Slapy
595772,6108,590,1109207.772627118,620064.465033898,Jimramov
596701,6115,285,1114569.6367719292,647614.6851929828,Sázava
560707,4107,16,1005973.6368750001,862369.20125,Vřesová
595357,6114,102,1141092.9217647058,625044.2441176472,Březí
571636,2110,165,1051562.5178787874,680825.7659393939,Němčice
536377,2115,119,1015292.3460504202,695210.544201681,Nová Telib
536075,3115,61,1141387.7501639347,745772.0978688527,Hartmanice
598542,8107,2108,1134761.4537903299,465838.1525948767,Ostravice
564290,5105,612,980277.5236437911,698740.5602450984,Osečná
579831,5203,169,1020674.6254437861,632382.0603550297,Vlčkovice v Podkrkonoší
592854,7207,132,1175377.3839393943,524896.2100000002,Zlámanec
582476,6201,333,1145968.5593393394,596931.0590390393,Šebrov-Kateřina
530395,4202,78,963444.9125641024,735445.2694871796,Janská
571971,2115,66,1009532.178787879,712500.7504545456,Kováň
537934,4103,129,1009302.398372093,857074.9434108525,Mírová
579777,5214,1443,1010706.1093069986,624414.2976091481,Úpice
586463,6206,134,1199596.8320149248,576263.9447014924,Nový Poddvorov
587834,6112,229,1147345.5975982535,686097.0756768554,Řásná
553689,3202,386,1082438.065103626,867789.3575129528,Hostouň
569810,5205,16057,1042658.4745089294,640807.5263143848,Hradec Králové
598259,8110,1167,1133448.8688774635,438287.5818851755,Jablunkov
550515,3116,629,1143786.72255962,813184.2054213039,Stachy
536202,2115,239,1019922.6552719665,692209.4522594141,Ledce
546909,4201,125,988994.6156000003,774065.7619199998,Lukov
559326,3208,102,1049436.6887254894,842440.7059803924,Ostrov u Bezdružic
560545,4107,382,1010185.8264397902,867338.245890052,Lomnice
538515,2103,434,1031396.7731336408,731862.9955069124,Mratín
583316,6217,201,1140149.247860696,608908.03159204,Lomnička
593559,6219,1970,1161828.8945533012,578406.9918883262,Rousínov
590428,6106,54,1160771.9174074072,662356.547962963,Cidlina
565105,4205,205,983726.480292683,744181.5804878048,Levín
597252,8103,183,1096764.420874317,534036.4560109291,Dětřichov nad Bystřicí
564605,2120,74,1096070.652972973,786458.3985135134,Hlubyně
529486,2125,726,1100229.5845592269,705845.9445179054,Čechtice
593885,6212,75,1175386.2073333338,630271.5162666667,Čermákovice
551724,8103,161,1082683.5636024848,527023.3855279501,Mezina
534048,2108,104,1065270.4718269228,768781.7250000002,Vižina
562416,3104,18,1164300.462222222,680751.4944444443,Dobrohošť
566365,3204,119,1091158.8171428572,843635.5906722685,Poděvousy
589420,7108,213,1139990.131314554,561316.388967136,Dětkovice
506761,7108,186,1138659.9397849455,564109.5010215052,Alojzov
568996,6102,53,1089041.76,668035.5764150945,Leškovice
552771,7109,161,1141741.419006211,528590.3463975157,Čechy
559351,3206,1361,1049076.3279353422,818531.7132035252,Plasy
568317,8122,233,1099658.2269957084,507814.66270386253,Radkov
540382,7102,759,1044125.2585111988,534920.0728590253,Mikulovice
534277,2112,162,1069495.3783333322,695515.4949382712,Onomyšl
569003,7107,229,1110527.2381222707,548276.8931877734,Liboš
593982,6220,231,1202215.1125974022,640482.1967532458,Dyjákovičky
569267,7104,94,1134825.0609574465,524541.4441489362,Hlinsko
538256,2103,585,1032926.3448034178,745545.4069743587,Husinec
582344,6202,49,1117913.3479591834,597713.5426530612,Skrchov
533548,2122,143,1061922.8118181815,711915.5183916086,Nučice
547000,8115,219,1131143.4504566207,489941.0135616442,Životice u Nového Jičína
578452,5310,94,1110227.2021276595,614976.0006382978,Nedvězí
552615,8121,115,1117942.7605217393,451373.95286956534,Vělopolí
569283,7104,72,1136056.070138889,522983.7311111109,Kladníky
549690,7202,96,1149355.419479166,526934.674375,Bořenovice
588547,7203,134,1168435.2745522384,553537.5721641791,Chvalnov-Lísky
535508,2115,98,1010427.6581632656,716567.9553061227,Boreč
571873,5304,354,1073069.7400564973,653472.5374858755,Morašice
531936,2114,115,1001895.8578260869,729625.6993913044,Vidim
571202,5304,486,1081401.9020781897,655720.6531275716,Bojanov
541044,2123,681,1100463.420234948,756598.157283407,Petrovice
584461,6207,261,1189487.176590038,587185.6691954025,Horní Bojanovice
583456,6216,592,1166559.6135979726,603236.5423648645,Nebovidy
557188,7203,142,1159873.4628169017,543020.2222535211,Šelešovice
558605,3201,399,1093638.0117042605,811211.0433333331,Ždírec
513521,2120,91,1087536.6194505498,778167.5709890112,Lešetice
583561,6216,974,1169209.2907597516,605605.452279261,Ořechov
574651,5209,296,1017334.4117567567,617435.6990202701,Zábrodí
553344,7111,118,1073959.8520338987,572891.2251694915,Jakubovice
578240,3205,91,1125560.8776923073,846572.8601098903,Hamry
541672,2121,212,1045655.858160377,784816.2140566038,Branov
589501,7108,197,1125732.704467005,566424.6533502538,Hluchov
555177,4103,1,1019722.0,833383.0,Hradiště
538540,2103,1066,1041290.2105347113,720284.2357410884,Nehvizdy
570303,5205,162,1033721.3445061725,656331.4470987655,Lodín
544876,6106,54,1171843.4587037037,672968.882962963,Lhotice
575054,5311,520,1065191.5590961536,659264.9712307698,Choltice
587338,6105,128,1144840.0526562491,692502.8008593752,Kaliště
565725,2115,76,1015447.2014473686,688491.7763157894,Veselice
511081,6107,119,1159889.1502521003,632857.6256302524,Sedlec
572501,5302,162,1090221.94654321,636672.7084567901,Vojtěchov
564052,5105,191,987743.4228272253,699210.1132984292,Hlavice
573833,5207,165,1022944.3486666667,668496.5652121213,Žeretice
568279,8117,100,1093809.6066000003,505249.9706999998,Mikolajice
542601,2121,147,1038325.3158503396,799803.2084353741,Zavidov
559083,3208,142,1055119.2778169012,825235.290774648,Krašovice
508144,8122,304,1097258.8891447368,508609.0088815789,Melč
569429,6111,159,1091283.089245283,677427.437987421,Sázavka
531251,2108,347,1069940.7025648418,786470.2612680113,Chaloupky
553662,3212,122,1086200.2880327874,844961.4168032784,Horní Kamenice
539716,3207,109,1096401.9402752288,815071.3963302753,Měcholupy
593931,6212,163,1173723.428588957,625029.2690797544,Dobřínsko
503916,3213,248,1073176.1752016125,847955.0035080648,Kostelec
595519,6114,88,1133983.4740909091,626127.2934090911,Dolní Libochová
577421,5107,152,992000.7797368418,668138.9107894736,Příkrý
550833,3117,106,1140720.3444339617,783698.9816981133,Bílsko
599620,2118,196,1034790.9040816324,693418.2481632648,Chleby
588512,7203,918,1148387.3903703706,541468.6469063186,Chropyně
532053,2109,9495,1033326.5646456023,764309.5777356497,Kladno
535141,2117,220,1026812.0749999994,726931.4066363632,Ovčáry
584304,6211,177,1200622.0546892653,601376.2540112991,Bavory
571415,2101,33,1074448.493030303,713459.6615151515,Xaverov
576107,5213,290,1042266.042448275,613141.9273103445,Bílý Újezd
587583,6112,99,1148436.236868687,675391.2432323233,Nevcehle
579165,5215,292,998533.1405479445,647935.3381849315,Dolní Lánov
575194,5311,196,1057098.9354081638,674773.5625510205,Kojice
561649,3116,110,1144558.7984545457,798656.685181818,Lčovice
555550,4103,252,1019647.299206349,850596.5368650792,Stanovice
580830,5314,61,1078850.0073770494,625667.8167213113,Pustina
597872,8103,544,1071745.5174816186,532194.1849448525,Světlá Hora
591823,6106,44,1165078.6834090909,668990.8679545454,Štěpkov
531685,2108,266,1068036.5143609014,783232.3968045111,Podluhy
576336,5213,489,1051127.5186503078,604687.7692024544,Javornice
599735,2105,1320,1062721.677901514,746389.5080757574,Březová-Oleško
588890,7203,271,1152952.9497047972,532412.2829889295,Pravčice
531391,2112,75,1074491.0837333337,697669.5901333336,Sudějov
564591,4205,518,995787.5112162165,755425.6966988423,Bohušovice nad Ohří
550434,3109,272,1158482.8138970588,785873.0491911768,Nebahovy
528196,2112,162,1077148.7035185185,706448.0902469134,Podveky
550779,6107,121,1152363.1362809911,632047.8088429755,Naloučany
545546,3103,400,1176381.1079749984,776590.7813499994,Chvalšiny
541435,3213,48,1060811.5929166668,847362.8460416665,Únehle
574058,5201,257,999984.3202334625,600210.4938910501,Heřmánkovice
584266,6216,890,1168966.9234269664,601451.4289775274,Želešice
586030,6210,363,1180419.6910743804,571189.2018457302,Archlebov
562904,3112,82,1133875.556707317,750411.5336585366,Hodonice
575593,5309,536,1057602.9841417915,652335.6794216424,Rybitví
557005,3205,397,1103473.383576825,826847.7277329973,Předslav
538345,2117,299,1027169.8057525085,734819.8939130435,Kojetice
548766,6103,277,1114150.604837546,690870.455884477,Sedlice
596469,6108,47,1124571.2463829783,632585.7412765956,Podolí
594784,6220,229,1203327.5099999998,632768.0594759822,Slup
569895,8109,332,1095580.6191867476,479929.56349397614,Dobroslavice
539970,2107,428,1081174.7437149533,756265.4270093455,Borotice
596612,6101,269,1116689.1429739771,611281.8016356874,Rovečné
582956,6208,1102,1173224.4130852988,610193.0364791281,Dolní Kounice
580929,5314,148,1065403.9751351355,615560.2290540542,Skořenice
535737,3102,185,1171523.1027567566,754969.1340540543,Vidov
594636,6220,350,1185280.7045142858,668496.3740857142,Podhradí nad Dyjí
545783,4202,171,966271.4866666661,741216.258888889,Dobrná
590827,6107,86,1162807.5013953487,630454.5336046512,Kladeruby nad Oslavou
567281,4209,227,991590.7188986785,783798.9968281937,Lužice
505111,7107,590,1124207.5704067776,558326.6611525434,Slatinice
531324,2108,628,1068359.6295222936,787348.1168789809,Komárov
545031,6106,49,1174516.095510204,677352.3924489795,Menhartice
556505,3205,117,1095029.8106837603,839449.0805128205,Křenice
547123,7110,63,1102584.5515873015,545927.8739682538,Komárov
544825,3102,144,1171827.0705555556,753709.8678472224,Nedabyle
587184,6112,42,1153863.4954761907,686410.1078571427,Borovná
599131,3202,70,1107874.3985714284,853122.0725714284,Nová Ves
557013,3214,270,1123707.6641851855,812988.0697777783,Rabí
535681,3102,139,1173564.297697841,753353.8364748203,Borovnice
549126,6103,72,1105035.9361111112,692184.601388889,Vojslavice
567787,4213,823,973232.4048724191,775093.7259173759,Proboštov
540099,2107,166,1080293.1201807226,765431.8754819274,Daleké Dušníky
598381,2120,121,1082734.2840495864,772862.0384297522,Dubenec
560723,3213,115,1065673.16573913,856786.9502608693,Benešovice
548022,5314,66,1074339.2672727276,614661.2231818184,Vračovice-Orlov
544523,3102,358,1158097.742905028,754403.5748603349,Hosín
599247,8101,1785,1107725.6893893552,491058.6909523809,Bílovec
551732,8103,199,1082259.9925125625,529603.5770351755,Moravskoslezský Kočov
565156,4205,277,986457.5791696749,762042.2586281596,Libochovany
582409,6202,311,1129990.9112218649,583448.489163987,Suchý
575470,5311,53,1064237.2949056607,661630.9150943396,Poběžovice u Přelouče
565181,2121,134,1024618.644925373,802215.129850746,Děkov
588491,7203,1641,1154116.5439914681,534246.023053017,Hulín
545287,3115,547,1137268.5027787944,759548.5269469839,Všemyslice
573213,5207,244,1017456.3999999997,660326.9942622947,Mlázovice
586005,6201,50,1140548.7158000001,598573.1627999999,Závist
597341,8114,580,1060527.675586208,525339.3667413789,Holčovice
573370,5207,253,1011278.987193676,666182.8100790512,Radim
536393,7113,283,1089986.1563604248,572136.8708127206,Jestřebí
538779,2103,265,1032764.1776981134,731490.3691698116,Sluhy
598437,2120,86,1095066.0959302327,789469.2493023258,Vševily
591378,6113,51,1158997.4994117648,649811.5460784314,Petrůvky
571598,2109,54,1032488.1337037035,756026.6737037038,Zájezd
566608,4210,80,1016954.237875,822947.9372499998,Podbořanský Rohozec
502839,7105,256,1113075.363203125,560708.1583593749,Cholina
562084,3107,118,1111400.7350847449,767268.6606779661,Jickovice
586447,6210,195,1185033.1346666676,571214.7919999998,Nenkovice
539201,2111,406,1027488.0621428568,746305.4214039404,Dolany nad Vltavou
589080,7203,228,1162070.2782894734,550159.9012280701,Troubky-Zdislavice
585220,7205,825,1169727.720581817,536191.532048484,Halenkovice
595756,6115,190,1118779.3212631573,637427.6215789475,Jámy
552101,3112,448,1108871.5321428576,738356.3052008926,Borotín
534919,2118,112,1035959.2324999999,689809.3868750002,Netřebice
563111,4203,183,978051.444863388,813663.3091256835,Kalek
599417,2102,102,1048358.6178431369,767512.9750000004,Železná
596086,6115,117,1109405.5344444448,651585.6935897438,Malá Losenice
597945,8103,169,1079439.546982248,535086.6602366864,Václavov u Bruntálu
597473,8103,69,1068655.56173913,537860.4098550725,Karlova Studánka
598887,3117,44,1139727.6445454545,782164.423181818,Pivkovice
541401,3215,70,1045327.6114285716,875042.6157142856,Broumov
578967,5312,223,1112814.9273991035,603349.0224215242,Vítějeves
517844,7104,221,1136991.1087330326,519493.556199095,Soběchleby
590282,6113,97,1168292.470618556,641860.1021649487,Bačice
554596,4102,96,1009844.9715625002,884208.2298958334,Křižovatka
582271,6202,213,1123285.7577464797,604778.276431925,Rozseč nad Kunštátem
579190,5203,257,1023329.7818677037,641448.32077821,Dubenec
599565,8112,3235,1126684.2834775911,482100.7823863987,Kopřivnice
588920,7201,767,1148166.4495567142,508770.74316818704,Rajnochovice
538035,2110,255,1045718.3722352934,680439.1230196073,Žehuň
532711,2109,106,1039546.0998113208,760688.0981132076,Pavlov
